2018/09/15 20:53:09 [error] 31558#0: *3009 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 218.77.8.142, server: localhost, request: "POST /ak.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/15 20:53:09 [error] 31558#0: *3009 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 218.77.8.142, server: localhost, request: "POST /ip.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/15 20:53:09 [error] 31558#0: *3009 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 218.77.8.142, server: localhost, request: "POST /infoo.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/15 23:32:35 [error] 31558#0: *3124 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 47.97.70.160, server: localhost, request: "POST /pe.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/15 23:36:18 [error] 31558#0: *3128 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 118.31.175.93, server: localhost, request: "POST /hh.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:32 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /help.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:32 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /java.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:32 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /_query.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:32 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /db_cts.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:32 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /db_pma.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:32 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /logon.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:32 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /help-e.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:32 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /license.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:32 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /log.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /hell.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /pmd_online.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /x.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /shell.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /desktop.ini.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /z.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /lala.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /lala-dpr.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /wpo.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /text.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /wp-config.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /muhstik.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /muhstik2.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /muhstiks.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /muhstik-dpr.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /lol.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /uploader.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /cmd.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /cmx.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /cmv.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /cmdd.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /knal.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /cmd.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /shell.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "GET /appserv.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /wuwu11.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /xw.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /xw1.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /9678.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:33 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /wc.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /xx.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /s.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /w.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /sheep.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /qaq.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /db.init.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /db_session.init.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /db__.init.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /wp-admins.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /m.php?pbid=open HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /db_dataml.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /db_desql.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /mx.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /wshell.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /xshell.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /qq.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /conflg.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /lindex.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /phpstudy.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /phpStudy.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /weixiao.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /feixiang.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /ak47.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /ak48.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /xiao.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /yao.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /defect.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /webslee.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /q.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /pe.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:34 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /hm.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:35 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /cainiao.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /zuoshou.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /zuo.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /aotu.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /cmd.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /bak.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /system.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /l6.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /l7.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /l8.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /q.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /56.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /mz.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:36 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /xx.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /yumo.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /min.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /wan.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /wanan.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /ssaa.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /qq.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /aw.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /12.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /hh.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /ak.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /ip.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /infoo.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /qq.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /qwe.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3177 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /1213.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3278 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /post.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3278 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /h1.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3278 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /3.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3278 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /phpinfi.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
2018/09/16 13:14:37 [error] 31558#0: *3278 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 120.79.249.162, server: localhost, request: "POST /aaaa.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9000", host: "47.98.145.153"
